TransID,CustID,TransTotal,TransNumItems,TransDesc
23383,308,854.0801211641406,13,UUYyRLyznFtyAiZZrXpRMNCkEvhhbhBCbvuxmiXdG
23384,500,1210.9448760100777,11,IWtMLPVmdQXVbWqyMJKexuYiPYbmtDifIcW
23385,373,1425.2911158439038,3,TMoHKPDTAGPqyOjBuHjQMKEHJLQSdpQweLSyNGdncVU
23386,88,1328.2084289570796,12,frsPoHXoGTdERYtNXTgRIrEexAGJE
23387,102,1552.2150221475981,1,knuoatSjQjBvDjWXNlRMpUHCSsgtaVqldqXsPKjuolu
23388,477,718.3806098322774,12,wieSxTyDuKGANfOIfqlzzUsXecnCCOhKZweB
23389,197,1416.9294841004923,7,znDDXDYZiunvshQGzCxXAIYyZGTsCr
23390,362,1451.4834811994613,1,eSqNzPVorSbUENySuSsxWswYpsXJFhVmFjjbk
23391,217,721.4724596086145,5,mfQTAftZFAwQodjteqfl
23392,65,430.51258489590884,7,lLDWdouhXCJxKgUclXYUCZkrrMqXKOBytYZ
23393,433,1230.9045494977017,13,TaGEenWvWvVpgSosAmglbdeQyVFwc
23394,98,716.7108782509313,15,dEstttqGdaSmFhpjAQVDUVFDCdbBPeBqPVUCjdtAjZyG
23395,449,1052.009214691105,4,CXDdCtEyZRTZghoHFlzWGDPQVGXAgONTLgflhMM
23396,150,470.2076160573604,6,fBjKnQZDAUXhEjgTmOJQhZjXwn
23397,434,1376.9201952948526,8,edvKAoUvVgFBVMsRECSzGtXucFnKIXmUt
23398,356,493.2009719371592,10,TefePNksebbNnHEJuldHZINZkxapaRwhYPdivSJvqQsFOEIu
23399,478,1903.4858096603357,9,AopWBKVQirZnqkWVmsmZSODvtHEwrUHqPSxzjoIBJVnMcvhQtD
23400,325,800.8251173491624,14,PTLzWYJlCJtpqhMRrKIleXlDcLyHCnXegHAJc
23401,20,1322.374804551624,5,kQgnLuduNcFjESsQyiwHExKXyOCT
23402,435,1335.2245555159775,13,uQnLQPNmMhlhopIQIvBANwrNyvcKBQi
23403,252,298.1807989592686,9,UljKdXuLSHcAYVMbWCjpFysrDWPuKGGVw
23404,177,647.9470220915437,14,maHAuGkxfaUyVgQqUwsJeyVyZPNHFvVfjqAMQkIHOUtXjdDIf
23405,192,1700.6013438389416,6,iQqvJeVKSRSFjVgbICpTQvotLbphkiGoSYmxVVlQoNxD
23406,23,1081.5810901144016,15,OPPoYpaaIbZLfMyZNPxeWnovMPFbJVu
23407,100,1844.274697893916,13,BfRUwCzsGRPKxyIaLfIZkdlYGNWHI
23408,198,708.6924060172425,12,NiXrjdNOkMHSxVllNZnKKomwYVgRnodrIdeJxINovMnrQwzG
23409,275,84.66165004035057,6,IoIHIMglPebEZQrFjVUvnDXKVOMULNcKOvVZnHotpgzoNA
23410,154,580.1499420979266,5,OmUFiexkCIcvOBXKzfdYXewQNiBlwrfT
23411,291,1872.082795711517,11,fhavQICLrRtEjyXbyyyzItfXrZojkSxgZ
23412,220,1672.036714360344,4,PBxAKJbibadGorGvlMjuYreMdPXzLZzBT
23413,395,1113.653433108294,12,BRFjqzmoHIXjUXlaDIKYiIixDetKSvPDuTOLqqDgqd
23414,223,24.149202789362004,1,hSkLRVQlneJbZCdWPaIv
23415,209,233.7078954497536,13,xiOfCoshesCBtTGQBbfUHuFUrMpJ
23416,225,1128.439989008312,7,eWQvaJDeEqKSPIDBXIwSOKutBNolGJMkVMYjhDdPiM
23417,345,612.3807052273212,7,CHpAMtWvAEeTGXSQtNPqLfMWLRJAZwWVjpCGsPqKJdRNo
23418,470,1011.0715161339465,6,ExNOFKAJaTaQCxpBVreszp
23419,45,482.41096855980834,9,VPaMGaEDtaaejTFJpuNhkglBMVrqkqweEmSP
23420,341,1002.5517946600686,15,BBGOwwYxjUxhNaLPHxspfNglsIYgeRuWaww
23421,137,725.9842007366831,1,SaiiXKWFSwJWiLWnNGTuJfFJpehcgHZvmTftctoVERSTILQlby
23422,325,742.8590689181146,11,bBzYcgGwwlafdzqKCTDSVDZskQ
23423,119,952.8552302994738,3,tGoaqZWWzHqQrLPlXyVEIgCMTlnDXclMYXdkxzHLPBVM
23424,465,1082.002452303242,7,snTDfGuLanrAQyeAYvKuW
23425,350,61.242300684689724,5,LcBMxgolHItyLsTyaInwEahhVWQvInmVF
23426,297,359.09327526647274,12,toTOwnXKSprpxxeyCOqktoczeJGo
23427,20,821.6753509034234,12,UiatGtpIggnQfKhkngozkoMOPotNxetWYZLYYFrkKrhgh
23428,426,1108.756521854117,1,tPyAJOvsGVyKyOnzoEWSZInNlHGxBgswUWueQfPMZwfvUXg
23429,495,273.13760604848784,13,IgKiCbvjxKvcFkfRicQcW
23430,440,121.79795830783873,2,AjzQtVTtEENhXDdgWpGJEr
23431,477,1352.7115557004302,4,jZrNzlajVrpDAKTAMEtWHEBNSpmNvFVuYLWTXYbZiSfe
23432,391,1643.3465877344552,12,PluubbvaqwuCIyfcZMNcrsz
23433,164,1156.5837892038562,7,bUmREXgmdsdypXyGHEiZpqakWc
23434,289,643.0566797321767,7,UOwuhGJBDLovqfbHkZRGqBulplcRfS
23435,2,1241.4506193234315,3,UHbYzYOizYokEoqQcrynVmyCSHdYhKrFjvxRSBYdKwIdYhs
23436,22,998.3686162301898,7,ceJevlXmDyvRjlEugqILodLODHz
23437,295,1100.9344373166787,8,WSwIkiFTNzxyuKoSgLsrLzwI
23438,356,442.1235338508594,9,wntuLHpIDGoRAIGfMOSsBKn
23439,441,251.26690673433052,12,ZQhxVxCGNBeloZbhmIyWiOsbCrehwNinMDlxVUzboNoPdlDen
23440,108,750.4054788613312,15,RdfCHWSrXUpKONZayaxQgfQziMCJWAXv
23441,349,1017.9213955641636,15,qetHANNsJzliqKLdPlcbpoGDNaolsJsMqqMf
23442,186,1084.0693383703556,10,fDrKcBVEXWnocjvfcThJJnDAVFeKJKTVfSJsNJFpaVLmkdit
23443,57,1143.2531769590894,1,gmIrvhvaMmduHwaqpyDtQOJXgqPlhiPUMMEDYIxkMmeUHWpW
23444,319,952.7164918287361,13,BgguBJnFQZxyQRLTkiovnOdlzLPqdmriRaF
23445,81,1057.6627148225334,9,HYWuICppnUysyQhBwygnvCMkjIfjOXxwJttt
23446,116,1374.6203222941047,10,oIgTFZdvMvnFgyiNLiFAGCitHnYaPgnQ
23447,262,18.930665152399854,3,iTfoKQAvCIQtLIatNzUOKwmiiAOBLDzVqhRupRmIFouKzFr
23448,122,556.9507439052248,9,LduWNvgYMLprRvQZucBkjCqTlhorUsuTrlqkoByqhAuhwxD
23449,326,234.49238166762103,11,NKyxaxBGtTuJFFzUbavtpNxiMRWHrfnFXXak
23450,28,1040.7102500181115,5,YfBSdQLjwcoEFpVXhOaHlqtlmXCEMLTFsXqJyyjZQm
23451,295,1670.1858737461525,3,XxkzllCLswIxlKouOEZKlTVCcmxVDcwx
23452,369,1530.4493031528352,7,PJUJtkqThPICUgmZepgTjygHNhhsXewumBmlRN
23453,113,120.35356545466087,8,BQsOPFTrwqHrmajytMHrbTJh
23454,148,1445.7444664821708,10,OLdjXMtscIIXcTUgSavcAiFhnwmJbEPYg
23455,228,414.49328092763056,15,hDsHufAmdHmOUDFjJGXKOcl
23456,216,631.5274588284454,10,UXcWgVHuJnBNBqtOQrjiULoqBEbU
23457,39,876.5688658973346,2,KcyHhbbyPFiUyKbyoAwgMnPwOGFgkbesqTDuc
23458,472,1306.0371248631902,9,XEaiJBiNxHDhsiKOiivuEMunQWYMJcZUNhv
23459,144,1337.296638494305,8,SjApMVQMmPMFnpfEshHiIUukdnzxNYApkUH
23460,328,1312.0890439943619,12,rPSPXGHQJqWMQnZOtbplNm
23461,397,1849.7283448785006,13,qdLcmZGzhRNgaUThWbqcRCKAjbxIVFzpFKns
23462,43,1245.5379452601394,11,WikDOUXoSawrYNxgoDsATcSGsvZcEhvfQSaLrYNNSGWlAI
23463,62,673.9029985792287,4,WfGCsroPvvAVBLGpPRDANT
23464,78,1396.7239051925599,9,FMFVyoyppmzGUXZkqvlEplrk
23465,441,134.28025153974187,10,XjTsifoXwNGEbYNdPnyVJIOcJrqUvWhHlmocjlnGXlhcLmQQaP
23466,220,17.613721012841328,13,JFWGVbgyfAAOZOBMbgoMPZXQtTHe
23467,381,1991.9013575051442,4,VjvRmKvRVJyXHzTikfIRnnkjTzIOUcHKsuE
23468,313,686.8222996865347,8,yfgLxRgpCmjnDyuyeAzSQAq
23469,424,957.0210439189054,6,SypLJUzMyqzUxFTECPmYliuqHXdTOdEbbkwRSQarusGGC
23470,460,931.0980585221879,3,pJeCxKmvaIsucmmTNDBkgVKKprjdtcthwTNOc
23471,130,28.050294436420437,10,SwUoZNnoAWYYCBnZASuHcxYVkhFnSSI
23472,206,821.6973202063883,14,mdZWazfWneEbgwXEUwicjWHtv
23473,351,1453.0427147592618,14,mxyRWlCazmqysIdlqLUlQHS
23474,377,1259.7130483100198,12,hvgEhpKBVKAOWjZUZLeqvstlmlW
23475,261,1205.8861785714955,8,zoGnDeJWlbjhTTLrlerNzottYkNPzFPYHgSXXeFdO
23476,294,1311.161744806381,2,FpVszeNgFkdUjNFcEtDqNGhwrt
23477,364,1612.3036606900498,3,HhxDYMAFeTHjJBVGskWw
23478,429,1888.886998314817,6,ZCidwpNpngrGMfKGZOTzjyricKqAwhjPMU
23479,97,589.0482771739241,15,GZjYpTznqoDZbmMHcvXAGqJdbpBmoyTpZikqX
23480,214,1633.4870981925899,1,HYbCnEMbMpioHaTxmvQBrfRrSgTdQNFqveTAp
23481,285,268.1761093676456,13,nybEOkajctuHbtFDuusXbUVOSGIsapygdEsbB
23482,165,1466.00599174456,10,xtkOpzqFCWgcKCcSHRaVTCECpMJTXZG
23483,21,359.47345700796996,15,FgHFEvfEdrknKtcJwwSuzex
23484,399,1482.7173352799543,1,UvBfiryayKhOPZsWxPGDMZTDGmiIUtU
23485,243,768.2306804279026,10,ZCDiNIDypNNRODItFhqrAMulztdye
23486,203,1832.5406969219782,7,SvvLsGHRVMPBtzGQkgfdkfDqCoJMHABO
23487,422,310.2411360417643,11,lxXvOyvVCsseztRAbOAJPBrANTZVjrxJQEAdwvpRNVt
23488,135,1777.4498125850478,5,FguhKRaLKSErIFWzRTEsloBILJnzUp
23489,275,1989.0976093802078,5,AIWHbxGEEArXnsGXsrzPtzZBmkDAqcWEvtpxiQRGLCn
23490,371,1000.1349069929603,1,AxHiUVDIPAICVTXSwuJnltTTvujTfSzFMXTMoYorucCfeyj
23491,237,1839.9074928699304,11,qdcxYMpQhukKOLnzXmPbIoFYID
23492,82,1792.4910995890564,14,ewmyIvbYohxKigWWPoIaMbwix
23493,331,1537.068337152191,15,sqCvPnTcEmARNAkSvJHWeFLOscjdAFw
23494,481,27.51143632714989,10,euDArKFeJkPrteEfWVCPUXbdgRPlTBvMaScAwqjB
23495,61,782.4579139346177,3,pQFEErrviaSySidZdutgEqhec
23496,250,1648.3658864984748,11,QjoFnbSviLessbSMvICaDVeKPhiVQBGsNJwMpvskwXluDvsDY
23497,419,232.7467334262534,11,iBSlwsaQJTugVjhdgkVCZVNQrMGZRRmJYT
23498,302,1404.4031593676,7,lUrfppysgoMECKrIbXrPOigtSMkuOHyvpVCWvNX
23499,323,1469.2133599902008,11,bRsBYUBJEGmeZRelelDpDbd
23500,134,98.42659476752063,6,DEZrJbrpRKpdpgwClKgNYvEBWiU
23501,356,1459.4123219250923,10,ooKNZwXJVSKjyVfBPrCFSeARXQdLLIeAAtYUCCHkgUdfndcLJO
23502,146,1134.8857799549978,10,RDXTBswOOBKXWzlzkQTxjWHOLpaQ
23503,111,1985.320791427681,15,qoKxICSmleuqQnLpVOgmTPHfPjLWIYYYC
23504,339,292.99238321224215,5,CBIbhzTOmpwAqNazwHMvmzOnWKHTKBzKcSKmr
23505,439,897.1161577232407,13,XILUXLehsnRGTIlQLEiBJcasijKrz
23506,228,650.4172130153332,1,dqgWlbKGhGqxiEAPmciTEyLlJXdlYboqnqKOlhYFbAGC
23507,370,272.9218912695084,11,VArXWXcFrFYEyfsLpIjEl
23508,40,1835.12459766285,8,jBGYorgcJATmbvSpLIHnRssRyAZZ
23509,274,1071.7790788152809,9,mEKXInTPYyVjBYnSegWadklUbCetwrXEtRuVeAbRMLEltcnc
23510,39,1431.5184687960993,6,kYJEuCOkiqaKUKCQZGGfKDqXSaLyFktcifOFOryRhARlnH
23511,93,1117.8950347057557,1,LFLhLBRDGCpuoDvXuNtLJPisNIlTgHoMgTsdHKOuylDlasygrM
23512,191,1359.0835363407016,6,fpiBoZluKecfgyVjlmshflbVxmOlHob
23513,160,536.0475880902443,3,wOIJtENmEJAJUIybARrqECrzXximyQRJhuhIrtRlhnvbabRF
23514,112,1334.8345828273473,3,rDjSSGnxesdFAeJdyvfcByVJoRxVnlYXDFaxVIAjkDyo
23515,314,177.47171382351314,3,yvhrKRnYlvLLFRooMlBnmYAJCpDbFnwQvRairstwpyDuZupVWG
23516,31,232.37707459723939,4,BDRrfcyzxYhMgVvczjmonuEQmbEiTnZhrPsbfqJNGnKRPsKWA
23517,197,1040.0670140603802,7,HsSHbQreGWeKJMgjBWUI
23518,365,1120.4921173237465,3,VAvbaxXMhXIFKCMJufAzpuRVuzZdrpwnJ
23519,216,1740.6806967709597,7,sGzhXfMORZUFDnxvPzqSFwCKiaMPOlRnNkcyZ
23520,371,1984.716722850216,1,yTmcZBqJTSfqmmSJzUWwgeZkJNRk
23521,151,1960.9369830214748,5,NTwjvxTXItUthSJOmWHwlVBMndZAYRtg
23522,157,167.77005225273678,13,pNKxTuqNrncWlfNCAnsdWQGqoxRGTQHTTQxOKHXUCzJp
23523,261,849.1337822468132,14,MGIfYrBLEmHtrRefvBYytdZYyIjQmHXTgMZJDB
23524,363,1074.9303019258937,10,CUTnCjjgomMVrPPoGOUbxPTlir
23525,411,1610.9418933592403,6,bIZsXOCKiWnCVUvTBzXZswCeNYxjZbfphIEwNJVZsIX
23526,459,108.4919229691365,5,uWfWsQfAwnZZuIEdRrtIVGmwoHKaJr
23527,307,1076.5726450222464,5,shbFODprEalctmsLgdqWkMadFOhBBQREeNeNhX
23528,338,1096.6855614953743,14,WtxzDXNrtHsByFzjEmWZzwAVz
23529,152,509.0654369636506,15,GgrKEXgyckJaMZvKUTmWraUtFUwAFxOfXWegvViwP
23530,51,1065.8597017313982,3,izwpzaUxJIcdOwLzkMFqlKgJsDyHGOWuBqc
23531,419,1811.943493036378,5,SXoCICPjnPbUbZjahfRucUiTqlntTtbUdnZaRpYbueeHITC
23532,399,77.95988717462201,5,wbivyTuDgQWkihkYIjTXkGWlsFlTFseP
23533,499,201.22507601165566,9,DGcoZBCQLOSZKJJiUdWtpVEsSbmhfFcIHoUjrMoghsUIW
23534,484,229.59965264077906,1,vhlChpyFnBdJdKtosODrltrHBHDeALAARpN
23535,171,818.1460322908586,7,ZVVBeEOjXMHZWcAqAecsZniabATzqfbLxWJoZtEQa
23536,77,1944.5593253274724,10,wHZXwqBsmWtczOBNgmyJhJPTINZlfoOdiglYDMumATTC
23537,448,1774.2710097644494,3,VdkEQmvrZaMsdPTerFxajgcDfTrG
23538,143,861.3044427434129,4,HXhCnmQXWoIglylgPnnBTUuOmPK
23539,131,566.6926289065676,15,sUqHgFDvlEzIjJOvcFnPr
23540,19,995.7316015298795,15,vTeFUghHUxWNISXtBokNVrZlugNmKRi
23541,167,1721.0624283080026,12,TVNimODCesGgKPQcDfuG
23542,45,1223.5072315366904,4,dpEwFqsdXMTtYXCEaQvYzxJUXRnKZjIUhHMhnGWsfhcTAL
23543,423,1955.7768845716168,10,MhlAqHWvEkwYWKCPpHRT
23544,92,536.5669343030733,14,RmTqLoWPAWOhkqzZnwbSPxzZCuSkeQwwSwi
23545,224,14.751342458340602,3,jZRNfOggDeUlthXjaustPahTJfTJqkEXcIKJsJxSMvzigZ
23546,101,1260.0178722779476,5,agjGrswLAdSbcLluANGgRCFGmJ
23547,193,824.6232428466082,10,miBGWjakHFPDELoQvscJYnTXYOpWQpguYtrQJbCYfjkjhFnk
23548,246,908.7751055211844,11,MHpORJvhqTuyNIuyMtIukUws
23549,235,888.9434518257675,6,gFBzkpvjkzHIlgXmeJltAXSNxDFYmBEXAcCeH
23550,30,554.9229666276129,12,NuNxqSiiXoKzpUWzKvdOF
23551,472,857.3337653548216,12,VuQNiNuMFctGQuSfRTPdteUPnm
23552,270,459.1679248049328,14,ugpQdwInYDvOAZvAgRajRiIkNLbkgSirPsyvL
23553,173,345.93850377232195,9,UYyWVeHgLTFEwjXthByXblhQwjUZIYapKbKFEgeirAdksDK
23554,475,901.4533774808874,5,KJlslpjnzNrtZlrZhnXzqfjIdDOXUcgjZAeIw
23555,160,645.8113703470789,3,ZJVPCXshVIgzrwoBfCIOtnUkdpyXXgMqecnugikObEQ
23556,427,996.6409287752226,13,LhoJeccUBRygsLYwOkDJqmSDxXbkxElJAs
23557,440,1752.701451022387,7,GBQdtbUaxuSbGxIrTxPHPPnDORthGi
23558,130,1262.5143455737223,1,DbElevAdrTAOnxBqBTHoKUWviHDwVLNL
23559,7,1572.2480847812694,9,WlotuNvayZnKksWsFvIRiVhWPHcSFgtuaVnhG
23560,480,1819.5556931481963,5,cgIvmhsrosXcWknRfyNwbuIwRsHdgjtEj
23561,296,853.3673115780919,6,cnOngniYXJfqUwHEmcQJcynpaiHcYyMGBDNweCMhBQsIq
23562,276,575.1488499075899,10,AKxhHqxsEbtpYPIucxsMDCsdTh
23563,455,1059.8047815041202,5,hJqQMSOYiklxEULHZVBPtNVVuShrMyQxoEpRBCRqbZlokAPZU
23564,366,892.5575162309195,12,KrxqJWkpIyjboYpybtumARUsjNaNPWdlTlRBjtTqZl
23565,315,698.4578393064506,4,nYPqwHePbsolbxSRxOXlqUoXVFRspkdYedwW
23566,275,828.7837972191102,5,IeAAeXcnhXLJeROiQviMNpNgeoNYqeRuWNyyXPZaFCkIx
23567,243,138.68678476680597,3,LdiRnssHUpMNRTCmOIBu
23568,369,879.8869741270677,15,myqoluNVfVIcWsdkqiTjHFoWySUCeJzPvHGEvOiJcdDsnHwFAE
23569,405,840.2755577847291,14,BTauLCWQKRkqsTqhZbGzbWhAvme
23570,43,1478.2149303372944,15,jtuGXYsFEuWcJNxLoEhaIoUxY
23571,245,1956.206614668291,1,QacgmYLoVVrxvuRFRCjyAnYPbcTpcggQUB
23572,11,613.1969536837281,8,ckbGnxDfKdIpOBZJsVZgFSY
23573,436,1337.9884952286789,12,daUUrhrrjFByikvbdNtgPCKrsoNfuMLChCuJwrkYer
23574,164,417.69936778631217,2,XwVEhddoisgXxOPBXRAZmvNFtGPomaAMuvRMLjutfhdyDHNDh
23575,291,1021.0579297660978,5,crtmPpSmKfIqbxXXnYkSKnfpEWBezQ
23576,215,897.9577208167751,10,ffwLblClvCzMNEQNDOnfuSqxtdlgoslBQPQZAZOTfXabOoc
23577,472,11.393256919954704,6,sdWPvLPvGarCMhhWazkwKyMcBlUtdvJqFf
23578,51,199.8873992426198,10,TpheFacPPuPbUSCDEvkhflwRFPsYIEayzmhkVawxchPW
23579,473,1383.4538896541574,7,JcDUksLbsvFTEZJhXvuuUHXtSbxfQxtfwgaVRclrpsjhedJNu
23580,279,458.9928792348418,1,zLbekYgdChULkQzsefwtEMidlHYaRJxAwgjgQirixLmxMln
23581,308,489.40029662086147,13,eBedzBeQfuWnzOPzsJIErdYIdsRexvSxWQxztNASM
23582,121,555.1998841753144,7,dlahNRoWtMwgvMxzjXNVTxZpuIYxDGiAUepo
23583,350,532.6175278248519,15,StCahNQyqiVMQHJsGmUajFPXiUjpz
23584,217,1443.4533990333402,8,SuJfTqAxMaeLmAXQzNxbyDyJqwbXFebphqGaujyTKaaB
23585,408,301.2087059510444,10,HGcSxGUmhkYtxhtmFhaVQcMvvNmTSFreiupQUHDhxUecXSmKfG
23586,289,49.415531327017106,14,gORGQQaHKcDEJQfMwURsQQpRoy
23587,156,1407.3694417640036,10,eorOBsaQWBRKkeBzFnKBOUnLovOoPtVsdGaZyX
23588,184,1150.2626698839179,5,goVPpsHSkqMMcNUoaqEvGiIPO
23589,444,1611.4129721504412,13,HckCkxgiacEjFNpjJCcgoHcDCAeichG
23590,190,1971.3505669573174,2,RnRTKEASZcxlDtdzrYssHbLzGAFQOgYePcMsOjwWDcP
23591,289,1164.3168133338943,2,LuCMrdDjKdDeGVpeqAExvRBpsqJXAbJGZLfKLaIlDWOZzRAvwN
23592,175,1801.3598127209814,8,UfprLNksvAtMLeNIDIOKHkNMROWITkLplDcorJlnxfPx
23593,62,770.5552497862597,13,AadoJfHGwcpAHLDYSbsqDvctqfPLTmHmJrOLjKKkOXmrkqmLv
23594,181,1069.6332917244679,13,cnFlfolyyWOqwUWgJJRRAZcvTUbNaxrWxFNid
23595,74,1578.4412477980654,13,BDdKSXsVDvofaOJaFiAqsguBGydxMto
23596,413,977.9300440552329,3,egwfTndjGEBqVlpdJAALVMAhtqlSuvcJlntNkwjZhmCJfiUf
23597,87,1476.0522625294984,15,sWqxdBTFTxRwyccunVnZWB
23598,195,188.9689566075093,13,LHjzuOfbzGzoEVNNUrimakzOFjBqukxKI
23599,406,88.84287264214444,7,RiRcpBPmzDkWAtFaJQgeyJDsZPtCRdxMflguAjAW
23600,151,1952.7116792191644,13,EvwaGhpFMnIbrSdxzghjhRnsxhMk
23601,238,539.9318008643937,2,XUwMQCQNaadkoRDrmAzTjIhSkZAQpxcaYpavUDzcXqgNlhgmw
23602,28,1928.483291221866,4,VvxrQoYyhFAzTxSICVRixM
23603,445,1856.7196307206752,14,MUQvYXAMFzFWdOSpSUeOQPTXnCQMoviveauARTBUjTCKiLXmj
23604,6,486.06878396011064,11,ZgwyzAouuOZqOlCJCxJVcuHc
23605,150,788.6065400805753,14,dlwOWAAoWzmhiSlHSfAVPPvjBOgcSBYFGyTnKqGUAOo
23606,270,1441.7332953398911,11,rGmVheITiqRTQVPQukrkpIqXIebLlFSKAbdsegQOfHOgBObBl
23607,361,1447.8009847368626,5,MVpBANPbsVbfktjWgAisNpoakzCCKJmacLOKahQrNudcLx
23608,140,616.8550073194946,15,ViSOSBBCBkLPyXNPcIfjmCNSOUstyFCZT
23609,486,1022.1656691622945,10,UZlobfbeXViPLMlGQFpitOmQsIjnulrIfT
23610,164,199.6275777844194,9,YQReIfZqYXXkBtSIHKsPcfeBo
23611,440,372.1885192481813,11,nlIjfrEGVmJzcmUqPlfqKqhc
23612,26,768.6783985685015,2,aqcpRPTszPPORTSzlqBQQBrhYC
23613,38,1877.5305707174846,8,pnnpiiSQmrTKjaVYVyiEPCnPaPeIpVbfrxmcMUmIudLN
23614,418,179.49991660026953,13,LVpNRsPUmzoVJJkkOuxuac
23615,199,1752.4375967492547,4,ltshGdizoXFpDPbTGkpwWvTPDgJpqwVs
23616,475,1610.8436173635357,15,TELpRBFgRappuKYKXHLJLvtOtczcmFxauHoPYdw
23617,213,192.12881890771735,5,CoiptmMCxSHFRogbUeecBTfJGsSiFro
23618,467,810.8791472788487,3,yMgZltZNjFiMcIglztBJxLG
23619,427,145.8800241637015,2,MnAMtQPxToAzNciYxlTMGfhYSIy
23620,387,1777.543262910108,2,rHnBBaYtxbaxAYZboIFxMGIT
23621,266,1731.4200801826926,14,gQDyzfLmhuOagwrqxXoOLdDXIMiimepbWSLRVTiEyVAhU
23622,23,664.4257946150442,1,vIeLjpyTjJtIxMyWhEmYoKZJEYbgBFdTGUGgIf
23623,475,1259.5839108065832,5,tBLTvPwAYkjXpdYRVAYBlsZQAqgNWhBFJLfuVjO
23624,234,917.4408416492765,9,XaiTFLmoQcIIsDMsxdLOBTew
23625,261,672.4629540562956,15,HJIYodtUAMwJxhjoCjpyCKQXQhdRTKTZrkO
23626,284,450.48278070872584,15,WWGCoWrESKxXcDMaMVwCxCgLgHTgtrwR
23627,490,693.5347812420101,4,ZrdhhPTwuqIuBRLWTflmyBDEDVChsXKkmfpBymJMTwKs
23628,497,1840.4636364467124,4,rHicsNenfeRnuhyXPSSecRlEvTNopoAkSCCjmLzKOqvvSd
23629,369,1084.5549912873023,4,MxinCQjeyAmdlExOhPBIakFzzLzfnCm
23630,458,1518.5878835325182,1,OBKNQZldztngYrKVAAGWSNgxEnRVZsMkLiSKf
23631,315,1713.909791656988,6,YwdrOmELqTPexuGZPFxthjgNRq
23632,282,1841.6807174695653,5,WFcKKreQhfkrhBFVCVONSGHtKxtrnunmEQmFXMnENiCHtBdJO
23633,360,894.4570860806855,7,czylAUetKWpBfmAuIRSRzgvvgTYeDyOSnHVPiTIUwYb
23634,300,1290.884698778001,15,DHHgfJXRAFjWAjWtToGfgYjWSezDvkul
23635,476,1044.2579064492384,8,PonRvtgSLPRciyOnQcEsFZCunNYIirQfdvfPephzAQ
23636,420,143.7210978729229,14,SJVOFXKcCrKUpPiqDJPUjMXrvaGsMigyNtneyBOTAl
23637,102,399.42858789117713,9,NNWUWImetgDaDayKOmlJWssjvUzEMAzBxEcmDoPrm
23638,199,164.78691620092505,11,TNhyhUJEqnBXHfnPKjGoHBMqGqxwpxq
23639,239,693.233380670756,5,NuqbJmcqkbynrQFjngjQcCNZxjrSfJJAojdqWaFkKt
23640,330,810.0274613706141,5,CHwnUdZNtrOOYsHlCcDRioVQuJzlLvnxQiqUmS
23641,441,1226.961977380236,2,UmXJOMqwiLxsutcXQGDbYWQVRJejPKQPvxyYGpOiNlCCPxzon
23642,446,1958.285929000783,5,LbirvFFRjKDwnNDHzWKUvAWD
23643,390,1077.2473607271772,15,khbdjoHhzpDUdlnVPnAgoZ
23644,64,1259.862909583618,9,pKkTOkOdWFHKNwGgwiYKgjRRQTGWyjqnYNJIvMYczXEtKUbE
23645,476,1969.699840080986,7,UwACVfYYridkIqwAyQGWyJmvtZvqNKamZEqm
23646,16,1461.1137740035929,10,xyyxpYvdCORwASRzEbuqRAGnQR
23647,343,1859.203689421597,5,QfUNNzXEKhNRGGiZiZmCfkvWsSMhhAH
23648,384,460.0122818519148,4,akidzrlvnAGqmQERKcwOCkFWUKdqABxPFooayEFoxbGObwOl
23649,472,1434.7887498668251,11,QiPMTilAtOTllAyPueBSucTwvm
23650,81,1750.2898290200583,14,iesdRfSfSlqAZevteUzdvJuYPMFmpMgTeEBmcai
23651,98,155.0087103462321,14,YNsdNfixwQtMlDQWGFoKlcAev
23652,197,1942.8124828472332,13,nErPZHsWupagyOGEEOPnVKnlAntKsBbQKuyJCziaAaLk
23653,266,405.6421349592935,3,SUyjdeXBiExdGaRhZtkWvPNaeOcqpdKcV
23654,442,438.8348513349028,11,QJDjrwIRkuHyXfETRkBygrQlTeUocGA
23655,409,166.18003222676546,14,vFCLODVcOGYTngsjswCgxCQhzSbZSRVCzFINITDouZz
23656,450,625.2978058863572,10,SlzQotyxJQinXMgjBMcDdZKgWUCQNQJKRthwTcw
23657,491,1743.3099071102981,8,gFSVIGmcdFgmZOkJSLXAgxhvfsySJtW
23658,204,115.32023478999864,11,txhBBhEInarcGzoQTPhpkCJbZ
23659,461,140.7498359442271,3,wKXYujffVFZDEnRFjSQP
23660,284,1698.132712804451,6,xPWaLjIPfwtVVKVINykjjauvpoe
23661,134,1509.4751493939236,8,OifgAFBrdKEVsmIOjTLTHiCWOCLiT
23662,254,1508.1532199425558,8,CRtPVaxkSXqNDwHqBDXUcdXxjWPWdKYbtQcVgozQr
23663,497,604.5344594447774,6,tGARqkSmrIanMyuoHiSNTIQhSAQiCNLgcqNZALRSuCFfznUFlL
23664,124,1187.2622660374655,2,cihOADLDtEipEjwOLNppZwHxJdkCJBBzeWrymQs
23665,133,1716.378238728896,1,ejGhsfuXjhPKtDYzymQFpmdFREeyjx
23666,254,367.70076775979857,6,lDLjGCchyiTXsTrQnQLkUwuTePhsSqdws
